"Subject" "Activity" "means"
6 "Sitting" -0.656713524546605
6 "Sitting" -0.628961179980356
6 "Sitting" -0.743608246170053
6 "Sitting" -0.654979816705833
6 "Sitting" -0.612243590244114
6 "Sitting" -0.780928428167213
6 "Sitting" -0.672094306818974
6 "Sitting" -0.70621663959074
6 "Sitting" -0.644192752866115
6 "Sitting" -0.738594816501343
6 "Sitting" -0.674226934551517
6 "Sitting" -0.690446312501126
6 "Sitting" -0.585962696268539
6 "Sitting" -0.659531216655476
6 "Sitting" -0.620789916331592
6 "Sitting" -0.640076803144351
6 "Sitting" -0.697411069729937
6 "Sitting" -0.699976372277643
6 "Sitting" -0.779767633083527
6 "Sitting" -0.792190209274884
6 "Standing" 0.274347260646063
6 "Standing" -0.0177434918458972
6 "Standing" -0.108925032737064
6 "Standing" -0.607783818968688
6 "Standing" -0.510191378479501
6 "Standing" -0.61306429934125
6 "Standing" 0.669226222373046
6 "Standing" 0.00403879092060517
6 "Standing" 0.0921508600211059
6 "Standing" -0.965207115039421
6 "Standing" -0.95440802665318
6 "Standing" -0.938900969424022
6 "Standing" 0.0789381220355816
6 "Standing" 0.0079481069090025
6 "Standing" -0.00467469823628666
6 "Standing" -0.63978102073413
6 "Standing" -0.607971599340832
6 "Standing" -0.762820240449202
6 "Standing" -0.0309824871713436
6 "Standing" -0.0747194855994359
6 "Standing" 0.088357304227173
6 "Standing" -0.721192598029789
6 "Standing" -0.682653506899942
6 "Standing" -0.653665674372188
6 "Standing" -0.0967092754729682
6 "Standing" -0.0423181079782632
6 "Standing" -0.0548303497968374
6 "Standing" -0.731348533131935
6 "Standing" -0.786062320321895
6 "Standing" -0.739932395222129
6 "Standing" -0.54822165976717
6 "Standing" -0.591225327146546
6 "Standing" -0.54822165976717
6 "Standing" -0.591225327146546
6 "Standing" -0.649417950650692
6 "Standing" -0.627762945785391
6 "Standing" -0.60524856977632
6 "Standing" -0.662533062898382
6 "Standing" -0.762137610987416
6 "Standing" -0.77799317279698
6 "Standing" -0.622761658493734
6 "Standing" -0.53749328145871
6 "Standing" -0.665033506271952
6 "Standing" -0.603356276555826
6 "Standing" -0.528420009576204
6 "Standing" -0.617874813333395
6 "Standing" -0.656713524546605
6 "Standing" -0.628961179980356
6 "Standing" -0.743608246170053
6 "Standing" -0.654979816705833
6 "Standing" -0.612243590244114
6 "Standing" -0.780928428167213
6 "Standing" -0.672094306818974
6 "Standing" -0.70621663959074
6 "Standing" -0.644192752866115
6 "Standing" -0.738594816501343
6 "Standing" -0.674226934551517
6 "Standing" -0.690446312501126
6 "Standing" -0.585962696268539
6 "Standing" -0.659531216655476
6 "Standing" -0.620789916331592
6 "Standing" -0.640076803144351
6 "Standing" -0.697411069729937
6 "Standing" -0.699976372277643
6 "Standing" -0.779767633083527
6 "Standing" -0.792190209274884
6 "Walking" 0.274347260646063
6 "Walking" -0.0177434918458972
6 "Walking" -0.108925032737064
6 "Walking" -0.607783818968688
6 "Walking" -0.510191378479501
6 "Walking" -0.61306429934125
6 "Walking" 0.669226222373046
6 "Walking" 0.00403879092060517
6 "Walking" 0.0921508600211059
6 "Walking" -0.965207115039421
6 "Walking" -0.95440802665318
6 "Walking" -0.938900969424022
6 "Walking" 0.0789381220355816
6 "Walking" 0.0079481069090025
6 "Walking" -0.00467469823628666
6 "Walking" -0.63978102073413
6 "Walking" -0.607971599340832
6 "Walking" -0.762820240449202
6 "Walking" -0.0309824871713436
6 "Walking" -0.0747194855994359
6 "Walking" 0.088357304227173
6 "Walking" -0.721192598029789
6 "Walking" -0.682653506899942
6 "Walking" -0.653665674372188
6 "Walking" -0.0967092754729682
6 "Walking" -0.0423181079782632
6 "Walking" -0.0548303497968374
6 "Walking" -0.731348533131935
6 "Walking" -0.786062320321895
6 "Walking" -0.739932395222129
6 "Walking" -0.54822165976717
6 "Walking" -0.591225327146546
6 "Walking" -0.54822165976717
6 "Walking" -0.591225327146546
6 "Walking" -0.649417950650692
6 "Walking" -0.627762945785391
6 "Walking" -0.60524856977632
6 "Walking" -0.662533062898382
6 "Walking" -0.762137610987416
6 "Walking" -0.77799317279698
6 "Walking" -0.622761658493734
6 "Walking" -0.53749328145871
6 "Walking" -0.665033506271952
6 "Walking" -0.603356276555826
6 "Walking" -0.528420009576204
6 "Walking" -0.617874813333395
6 "Walking" -0.656713524546605
6 "Walking" -0.628961179980356
6 "Walking" -0.743608246170053
6 "Walking" -0.654979816705833
6 "Walking" -0.612243590244114
6 "Walking" -0.780928428167213
6 "Walking" -0.672094306818974
6 "Walking" -0.70621663959074
6 "Walking" -0.644192752866115
6 "Walking" -0.738594816501343
6 "Walking" -0.674226934551517
6 "Walking" -0.690446312501126
6 "Walking" -0.585962696268539
6 "Walking" -0.659531216655476
6 "Walking" -0.620789916331592
6 "Walking" -0.640076803144351
6 "Walking" -0.697411069729937
6 "Walking" -0.699976372277643
6 "Walking" -0.779767633083527
6 "Walking" -0.792190209274884
6 "Walking Downstairs" 0.274347260646063
6 "Walking Downstairs" -0.0177434918458972
6 "Walking Downstairs" -0.108925032737064
6 "Walking Downstairs" -0.607783818968688
6 "Walking Downstairs" -0.510191378479501
6 "Walking Downstairs" -0.61306429934125
6 "Walking Downstairs" 0.669226222373046
6 "Walking Downstairs" 0.00403879092060517
6 "Walking Downstairs" 0.0921508600211059
6 "Walking Downstairs" -0.965207115039421
6 "Walking Downstairs" -0.95440802665318
6 "Walking Downstairs" -0.938900969424022
6 "Walking Downstairs" 0.0789381220355816
6 "Walking Downstairs" 0.0079481069090025
6 "Walking Downstairs" -0.00467469823628666
6 "Walking Downstairs" -0.63978102073413
6 "Walking Downstairs" -0.607971599340832
6 "Walking Downstairs" -0.762820240449202
6 "Walking Downstairs" -0.0309824871713436
6 "Walking Downstairs" -0.0747194855994359
6 "Walking Downstairs" 0.088357304227173
6 "Walking Downstairs" -0.721192598029789
6 "Walking Downstairs" -0.682653506899942
6 "Walking Downstairs" -0.653665674372188
6 "Walking Downstairs" -0.0967092754729682
6 "Walking Downstairs" -0.0423181079782632
6 "Walking Downstairs" -0.0548303497968374
6 "Walking Downstairs" -0.731348533131935
6 "Walking Downstairs" -0.786062320321895
6 "Walking Downstairs" -0.739932395222129
6 "Walking Downstairs" -0.54822165976717
6 "Walking Downstairs" -0.591225327146546
6 "Walking Downstairs" -0.54822165976717
6 "Walking Downstairs" -0.591225327146546
6 "Walking Downstairs" -0.649417950650692
6 "Walking Downstairs" -0.627762945785391
6 "Walking Downstairs" -0.60524856977632
6 "Walking Downstairs" -0.662533062898382
6 "Walking Downstairs" -0.762137610987416
6 "Walking Downstairs" -0.77799317279698
6 "Walking Downstairs" -0.622761658493734
6 "Walking Downstairs" -0.53749328145871
6 "Walking Downstairs" -0.665033506271952
6 "Walking Downstairs" -0.603356276555826
6 "Walking Downstairs" -0.528420009576204
6 "Walking Downstairs" -0.617874813333395
6 "Walking Downstairs" -0.656713524546605
6 "Walking Downstairs" -0.628961179980356
6 "Walking Downstairs" -0.743608246170053
6 "Walking Downstairs" -0.654979816705833
6 "Walking Downstairs" -0.612243590244114
6 "Walking Downstairs" -0.780928428167213
6 "Walking Downstairs" -0.672094306818974
6 "Walking Downstairs" -0.70621663959074
6 "Walking Downstairs" -0.644192752866115
6 "Walking Downstairs" -0.738594816501343
6 "Walking Downstairs" -0.674226934551517
6 "Walking Downstairs" -0.690446312501126
6 "Walking Downstairs" -0.585962696268539
6 "Walking Downstairs" -0.659531216655476
6 "Walking Downstairs" -0.620789916331592
6 "Walking Downstairs" -0.640076803144351
6 "Walking Downstairs" -0.697411069729937
6 "Walking Downstairs" -0.699976372277643
6 "Walking Downstairs" -0.779767633083527
6 "Walking Downstairs" -0.792190209274884
6 "Walking Upstairs" 0.274347260646063
6 "Walking Upstairs" -0.0177434918458972
6 "Walking Upstairs" -0.108925032737064
6 "Walking Upstairs" -0.607783818968688
6 "Walking Upstairs" -0.510191378479501
6 "Walking Upstairs" -0.61306429934125
6 "Walking Upstairs" 0.669226222373046
6 "Walking Upstairs" 0.00403879092060517
6 "Walking Upstairs" 0.0921508600211059
6 "Walking Upstairs" -0.965207115039421
6 "Walking Upstairs" -0.95440802665318
6 "Walking Upstairs" -0.938900969424022
6 "Walking Upstairs" 0.0789381220355816
6 "Walking Upstairs" 0.0079481069090025
6 "Walking Upstairs" -0.00467469823628666
6 "Walking Upstairs" -0.63978102073413
6 "Walking Upstairs" -0.607971599340832
6 "Walking Upstairs" -0.762820240449202
6 "Walking Upstairs" -0.0309824871713436
6 "Walking Upstairs" -0.0747194855994359
6 "Walking Upstairs" 0.088357304227173
6 "Walking Upstairs" -0.721192598029789
6 "Walking Upstairs" -0.682653506899942
6 "Walking Upstairs" -0.653665674372188
6 "Walking Upstairs" -0.0967092754729682
6 "Walking Upstairs" -0.0423181079782632
6 "Walking Upstairs" -0.0548303497968374
6 "Walking Upstairs" -0.731348533131935
6 "Walking Upstairs" -0.786062320321895
6 "Walking Upstairs" -0.739932395222129
6 "Walking Upstairs" -0.54822165976717
6 "Walking Upstairs" -0.591225327146546
6 "Walking Upstairs" -0.54822165976717
6 "Walking Upstairs" -0.591225327146546
6 "Walking Upstairs" -0.649417950650692
6 "Walking Upstairs" -0.627762945785391
6 "Walking Upstairs" -0.60524856977632
6 "Walking Upstairs" -0.662533062898382
6 "Walking Upstairs" -0.762137610987416
6 "Walking Upstairs" -0.77799317279698
6 "Walking Upstairs" -0.622761658493734
6 "Walking Upstairs" -0.53749328145871
6 "Walking Upstairs" -0.665033506271952
6 "Walking Upstairs" -0.603356276555826
6 "Walking Upstairs" -0.528420009576204
6 "Walking Upstairs" -0.617874813333395
6 "Walking Upstairs" -0.656713524546605
6 "Walking Upstairs" -0.628961179980356
6 "Walking Upstairs" -0.743608246170053
6 "Walking Upstairs" -0.654979816705833
6 "Walking Upstairs" -0.612243590244114
6 "Walking Upstairs" -0.780928428167213
6 "Walking Upstairs" -0.672094306818974
6 "Walking Upstairs" -0.70621663959074
6 "Walking Upstairs" -0.644192752866115
6 "Walking Upstairs" -0.738594816501343
6 "Walking Upstairs" -0.674226934551517
6 "Walking Upstairs" -0.690446312501126
6 "Walking Upstairs" -0.585962696268539
6 "Walking Upstairs" -0.659531216655476
6 "Walking Upstairs" -0.620789916331592
6 "Walking Upstairs" -0.640076803144351
6 "Walking Upstairs" -0.697411069729937
6 "Walking Upstairs" -0.699976372277643
6 "Walking Upstairs" -0.779767633083527
6 "Walking Upstairs" -0.792190209274884
7 "Laying" 0.274347260646063
7 "Laying" -0.0177434918458972
7 "Laying" -0.108925032737064
7 "Laying" -0.607783818968688
7 "Laying" -0.510191378479501
7 "Laying" -0.61306429934125
7 "Laying" 0.669226222373046
7 "Laying" 0.00403879092060517
7 "Laying" 0.0921508600211059
7 "Laying" -0.965207115039421
7 "Laying" -0.95440802665318
7 "Laying" -0.938900969424022
7 "Laying" 0.0789381220355816
7 "Laying" 0.0079481069090025
7 "Laying" -0.00467469823628666
7 "Laying" -0.63978102073413
7 "Laying" -0.607971599340832
7 "Laying" -0.762820240449202
7 "Laying" -0.0309824871713436
7 "Laying" -0.0747194855994359
7 "Laying" 0.088357304227173
7 "Laying" -0.721192598029789
7 "Laying" -0.682653506899942
7 "Laying" -0.653665674372188
7 "Laying" -0.0967092754729682
7 "Laying" -0.0423181079782632
7 "Laying" -0.0548303497968374
7 "Laying" -0.731348533131935
7 "Laying" -0.786062320321895
7 "Laying" -0.739932395222129
7 "Laying" -0.54822165976717
7 "Laying" -0.591225327146546
7 "Laying" -0.54822165976717
7 "Laying" -0.591225327146546
7 "Laying" -0.649417950650692
7 "Laying" -0.627762945785391
7 "Laying" -0.60524856977632
7 "Laying" -0.662533062898382
7 "Laying" -0.762137610987416
7 "Laying" -0.77799317279698
7 "Laying" -0.622761658493734
7 "Laying" -0.53749328145871
7 "Laying" -0.665033506271952
7 "Laying" -0.603356276555826
7 "Laying" -0.528420009576204
7 "Laying" -0.617874813333395
7 "Laying" -0.656713524546605
7 "Laying" -0.628961179980356
7 "Laying" -0.743608246170053
7 "Laying" -0.654979816705833
7 "Laying" -0.612243590244114
7 "Laying" -0.780928428167213
7 "Laying" -0.672094306818974
7 "Laying" -0.70621663959074
7 "Laying" -0.644192752866115
7 "Laying" -0.738594816501343
7 "Laying" -0.674226934551517
7 "Laying" -0.690446312501126
7 "Laying" -0.585962696268539
7 "Laying" -0.659531216655476
7 "Laying" -0.620789916331592
7 "Laying" -0.640076803144351
7 "Laying" -0.697411069729937
7 "Laying" -0.699976372277643
7 "Laying" -0.779767633083527
7 "Laying" -0.792190209274884
7 "Sitting" 0.274347260646063
7 "Sitting" -0.0177434918458972
7 "Sitting" -0.108925032737064
7 "Sitting" -0.607783818968688
7 "Sitting" -0.510191378479501
7 "Sitting" -0.61306429934125
7 "Sitting" 0.669226222373046
7 "Sitting" 0.00403879092060517
7 "Sitting" 0.0921508600211059
7 "Sitting" -0.965207115039421
7 "Sitting" -0.95440802665318
7 "Sitting" -0.938900969424022
7 "Sitting" 0.0789381220355816
7 "Sitting" 0.0079481069090025
7 "Sitting" -0.00467469823628666
7 "Sitting" -0.63978102073413
7 "Sitting" -0.607971599340832
7 "Sitting" -0.762820240449202
7 "Sitting" -0.0309824871713436
7 "Sitting" -0.0747194855994359
7 "Sitting" 0.088357304227173
7 "Sitting" -0.721192598029789
7 "Sitting" -0.682653506899942
7 "Sitting" -0.653665674372188
7 "Sitting" -0.0967092754729682
7 "Sitting" -0.0423181079782632
7 "Sitting" -0.0548303497968374
7 "Sitting" -0.731348533131935
7 "Sitting" -0.786062320321895
7 "Sitting" -0.739932395222129
7 "Sitting" -0.54822165976717
7 "Sitting" -0.591225327146546
7 "Sitting" -0.54822165976717
7 "Sitting" -0.591225327146546
7 "Sitting" -0.649417950650692
7 "Sitting" -0.627762945785391
7 "Sitting" -0.60524856977632
7 "Sitting" -0.662533062898382
7 "Sitting" -0.762137610987416
7 "Sitting" -0.77799317279698
7 "Sitting" -0.622761658493734
7 "Sitting" -0.53749328145871
7 "Sitting" -0.665033506271952
7 "Sitting" -0.603356276555826
7 "Sitting" -0.528420009576204
7 "Sitting" -0.617874813333395
7 "Sitting" -0.656713524546605
7 "Sitting" -0.628961179980356
7 "Sitting" -0.743608246170053
7 "Sitting" -0.654979816705833
7 "Sitting" -0.612243590244114
7 "Sitting" -0.780928428167213
7 "Sitting" -0.672094306818974
7 "Sitting" -0.70621663959074
7 "Sitting" -0.644192752866115
7 "Sitting" -0.738594816501343
7 "Sitting" -0.674226934551517
7 "Sitting" -0.690446312501126
7 "Sitting" -0.585962696268539
7 "Sitting" -0.659531216655476
7 "Sitting" -0.620789916331592
7 "Sitting" -0.640076803144351
7 "Sitting" -0.697411069729937
7 "Sitting" -0.699976372277643
7 "Sitting" -0.779767633083527
7 "Sitting" -0.792190209274884
7 "Standing" 0.274347260646063
7 "Standing" -0.0177434918458972
7 "Standing" -0.108925032737064
7 "Standing" -0.607783818968688
7 "Standing" -0.510191378479501
7 "Standing" -0.61306429934125
7 "Standing" 0.669226222373046
7 "Standing" 0.00403879092060517
7 "Standing" 0.0921508600211059
7 "Standing" -0.965207115039421
7 "Standing" -0.95440802665318
7 "Standing" -0.938900969424022
7 "Standing" 0.0789381220355816
7 "Standing" 0.0079481069090025
7 "Standing" -0.00467469823628666
7 "Standing" -0.63978102073413
7 "Standing" -0.607971599340832
7 "Standing" -0.762820240449202
7 "Standing" -0.0309824871713436
7 "Standing" -0.0747194855994359
7 "Standing" 0.088357304227173
7 "Standing" -0.721192598029789
7 "Standing" -0.682653506899942
7 "Standing" -0.653665674372188
7 "Standing" -0.0967092754729682
7 "Standing" -0.0423181079782632
7 "Standing" -0.0548303497968374
7 "Standing" -0.731348533131935
7 "Standing" -0.786062320321895
7 "Standing" -0.739932395222129
7 "Standing" -0.54822165976717
7 "Standing" -0.591225327146546
7 "Standing" -0.54822165976717
7 "Standing" -0.591225327146546
7 "Standing" -0.649417950650692
7 "Standing" -0.627762945785391
7 "Standing" -0.60524856977632
7 "Standing" -0.662533062898382
7 "Standing" -0.762137610987416
7 "Standing" -0.77799317279698
7 "Standing" -0.622761658493734
7 "Standing" -0.53749328145871
7 "Standing" -0.665033506271952
7 "Standing" -0.603356276555826
7 "Standing" -0.528420009576204
7 "Standing" -0.617874813333395
7 "Standing" -0.656713524546605
7 "Standing" -0.628961179980356
7 "Standing" -0.743608246170053
7 "Standing" -0.654979816705833
7 "Standing" -0.612243590244114
7 "Standing" -0.780928428167213
7 "Standing" -0.672094306818974
7 "Standing" -0.70621663959074
7 "Standing" -0.644192752866115
7 "Standing" -0.738594816501343
7 "Standing" -0.674226934551517
7 "Standing" -0.690446312501126
7 "Standing" -0.585962696268539
7 "Standing" -0.659531216655476
7 "Standing" -0.620789916331592
7 "Standing" -0.640076803144351
7 "Standing" -0.697411069729937
7 "Standing" -0.699976372277643
7 "Standing" -0.779767633083527
7 "Standing" -0.792190209274884
7 "Walking" 0.274347260646063
7 "Walking" -0.0177434918458972
7 "Walking" -0.108925032737064
7 "Walking" -0.607783818968688
7 "Walking" -0.510191378479501
7 "Walking" -0.61306429934125
7 "Walking" 0.669226222373046
7 "Walking" 0.00403879092060517
7 "Walking" 0.0921508600211059
7 "Walking" -0.965207115039421
7 "Walking" -0.95440802665318
7 "Walking" -0.938900969424022
7 "Walking" 0.0789381220355816
7 "Walking" 0.0079481069090025
7 "Walking" -0.00467469823628666
7 "Walking" -0.63978102073413
7 "Walking" -0.607971599340832
7 "Walking" -0.762820240449202
7 "Walking" -0.0309824871713436
7 "Walking" -0.0747194855994359
7 "Walking" 0.088357304227173
7 "Walking" -0.721192598029789
7 "Walking" -0.682653506899942
7 "Walking" -0.653665674372188
7 "Walking" -0.0967092754729682
7 "Walking" -0.0423181079782632
7 "Walking" -0.0548303497968374
7 "Walking" -0.731348533131935
7 "Walking" -0.786062320321895
7 "Walking" -0.739932395222129
7 "Walking" -0.54822165976717
7 "Walking" -0.591225327146546
7 "Walking" -0.54822165976717
7 "Walking" -0.591225327146546
7 "Walking" -0.649417950650692
7 "Walking" -0.627762945785391
7 "Walking" -0.60524856977632
7 "Walking" -0.662533062898382
7 "Walking" -0.762137610987416
7 "Walking" -0.77799317279698
7 "Walking" -0.622761658493734
7 "Walking" -0.53749328145871
7 "Walking" -0.665033506271952
7 "Walking" -0.603356276555826
7 "Walking" -0.528420009576204
7 "Walking" -0.617874813333395
7 "Walking" -0.656713524546605
7 "Walking" -0.628961179980356
7 "Walking" -0.743608246170053
7 "Walking" -0.654979816705833
7 "Walking" -0.612243590244114
7 "Walking" -0.780928428167213
7 "Walking" -0.672094306818974
7 "Walking" -0.70621663959074
7 "Walking" -0.644192752866115
7 "Walking" -0.738594816501343
7 "Walking" -0.674226934551517
7 "Walking" -0.690446312501126
7 "Walking" -0.585962696268539
7 "Walking" -0.659531216655476
7 "Walking" -0.620789916331592
7 "Walking" -0.640076803144351
7 "Walking" -0.697411069729937
7 "Walking" -0.699976372277643
7 "Walking" -0.779767633083527
7 "Walking" -0.792190209274884
7 "Walking Downstairs" 0.274347260646063
7 "Walking Downstairs" -0.0177434918458972
7 "Walking Downstairs" -0.108925032737064
7 "Walking Downstairs" -0.607783818968688
7 "Walking Downstairs" -0.510191378479501
7 "Walking Downstairs" -0.61306429934125
7 "Walking Downstairs" 0.669226222373046
7 "Walking Downstairs" 0.00403879092060517
7 "Walking Downstairs" 0.0921508600211059
7 "Walking Downstairs" -0.965207115039421
7 "Walking Downstairs" -0.95440802665318
7 "Walking Downstairs" -0.938900969424022
7 "Walking Downstairs" 0.0789381220355816
7 "Walking Downstairs" 0.0079481069090025
7 "Walking Downstairs" -0.00467469823628666
7 "Walking Downstairs" -0.63978102073413
7 "Walking Downstairs" -0.607971599340832
7 "Walking Downstairs" -0.762820240449202
7 "Walking Downstairs" -0.0309824871713436
7 "Walking Downstairs" -0.0747194855994359
7 "Walking Downstairs" 0.088357304227173
7 "Walking Downstairs" -0.721192598029789
7 "Walking Downstairs" -0.682653506899942
7 "Walking Downstairs" -0.653665674372188
7 "Walking Downstairs" -0.0967092754729682
7 "Walking Downstairs" -0.0423181079782632
7 "Walking Downstairs" -0.0548303497968374
7 "Walking Downstairs" -0.731348533131935
7 "Walking Downstairs" -0.786062320321895
7 "Walking Downstairs" -0.739932395222129
7 "Walking Downstairs" -0.54822165976717
7 "Walking Downstairs" -0.591225327146546
7 "Walking Downstairs" -0.54822165976717
7 "Walking Downstairs" -0.591225327146546
7 "Walking Downstairs" -0.649417950650692
7 "Walking Downstairs" -0.627762945785391
7 "Walking Downstairs" -0.60524856977632
7 "Walking Downstairs" -0.662533062898382
7 "Walking Downstairs" -0.762137610987416
7 "Walking Downstairs" -0.77799317279698
7 "Walking Downstairs" -0.622761658493734
7 "Walking Downstairs" -0.53749328145871
7 "Walking Downstairs" -0.665033506271952
7 "Walking Downstairs" -0.603356276555826
7 "Walking Downstairs" -0.528420009576204
7 "Walking Downstairs" -0.617874813333395
7 "Walking Downstairs" -0.656713524546605
7 "Walking Downstairs" -0.628961179980356
7 "Walking Downstairs" -0.743608246170053
7 "Walking Downstairs" -0.654979816705833
7 "Walking Downstairs" -0.612243590244114
7 "Walking Downstairs" -0.780928428167213
7 "Walking Downstairs" -0.672094306818974
7 "Walking Downstairs" -0.70621663959074
7 "Walking Downstairs" -0.644192752866115
7 "Walking Downstairs" -0.738594816501343
7 "Walking Downstairs" -0.674226934551517
7 "Walking Downstairs" -0.690446312501126
7 "Walking Downstairs" -0.585962696268539
7 "Walking Downstairs" -0.659531216655476
7 "Walking Downstairs" -0.620789916331592
7 "Walking Downstairs" -0.640076803144351
7 "Walking Downstairs" -0.697411069729937
7 "Walking Downstairs" -0.699976372277643
7 "Walking Downstairs" -0.779767633083527
7 "Walking Downstairs" -0.792190209274884
7 "Walking Upstairs" 0.274347260646063
7 "Walking Upstairs" -0.0177434918458972
7 "Walking Upstairs" -0.108925032737064
7 "Walking Upstairs" -0.607783818968688
7 "Walking Upstairs" -0.510191378479501
7 "Walking Upstairs" -0.61306429934125
7 "Walking Upstairs" 0.669226222373046
7 "Walking Upstairs" 0.00403879092060517
7 "Walking Upstairs" 0.0921508600211059
7 "Walking Upstairs" -0.965207115039421
7 "Walking Upstairs" -0.95440802665318
7 "Walking Upstairs" -0.938900969424022
7 "Walking Upstairs" 0.0789381220355816
7 "Walking Upstairs" 0.0079481069090025
7 "Walking Upstairs" -0.00467469823628666
7 "Walking Upstairs" -0.63978102073413
7 "Walking Upstairs" -0.607971599340832
7 "Walking Upstairs" -0.762820240449202
7 "Walking Upstairs" -0.0309824871713436
7 "Walking Upstairs" -0.0747194855994359
7 "Walking Upstairs" 0.088357304227173
7 "Walking Upstairs" -0.721192598029789
7 "Walking Upstairs" -0.682653506899942
7 "Walking Upstairs" -0.653665674372188
7 "Walking Upstairs" -0.0967092754729682
7 "Walking Upstairs" -0.0423181079782632
7 "Walking Upstairs" -0.0548303497968374
7 "Walking Upstairs" -0.731348533131935
7 "Walking Upstairs" -0.786062320321895
7 "Walking Upstairs" -0.739932395222129
7 "Walking Upstairs" -0.54822165976717
7 "Walking Upstairs" -0.591225327146546
7 "Walking Upstairs" -0.54822165976717
7 "Walking Upstairs" -0.591225327146546
7 "Walking Upstairs" -0.649417950650692
7 "Walking Upstairs" -0.627762945785391
7 "Walking Upstairs" -0.60524856977632
7 "Walking Upstairs" -0.662533062898382
7 "Walking Upstairs" -0.762137610987416
7 "Walking Upstairs" -0.77799317279698
7 "Walking Upstairs" -0.622761658493734
7 "Walking Upstairs" -0.53749328145871
7 "Walking Upstairs" -0.665033506271952
7 "Walking Upstairs" -0.603356276555826
7 "Walking Upstairs" -0.528420009576204
7 "Walking Upstairs" -0.617874813333395
7 "Walking Upstairs" -0.656713524546605
7 "Walking Upstairs" -0.628961179980356
7 "Walking Upstairs" -0.743608246170053
7 "Walking Upstairs" -0.654979816705833
7 "Walking Upstairs" -0.612243590244114
7 "Walking Upstairs" -0.780928428167213
7 "Walking Upstairs" -0.672094306818974
7 "Walking Upstairs" -0.70621663959074
7 "Walking Upstairs" -0.644192752866115
7 "Walking Upstairs" -0.738594816501343
7 "Walking Upstairs" -0.674226934551517
7 "Walking Upstairs" -0.690446312501126
7 "Walking Upstairs" -0.585962696268539
7 "Walking Upstairs" -0.659531216655476
7 "Walking Upstairs" -0.620789916331592
7 "Walking Upstairs" -0.640076803144351
7 "Walking Upstairs" -0.697411069729937
7 "Walking Upstairs" -0.699976372277643
7 "Walking Upstairs" -0.779767633083527
7 "Walking Upstairs" -0.792190209274884
8 "Laying" 0.274347260646063
8 "Laying" -0.0177434918458972
8 "Laying" -0.108925032737064
8 "Laying" -0.607783818968688
8 "Laying" -0.510191378479501
8 "Laying" -0.61306429934125
8 "Laying" 0.669226222373046
8 "Laying" 0.00403879092060517
8 "Laying" 0.0921508600211059
8 "Laying" -0.965207115039421
8 "Laying" -0.95440802665318
8 "Laying" -0.938900969424022
8 "Laying" 0.0789381220355816
8 "Laying" 0.0079481069090025
8 "Laying" -0.00467469823628666
8 "Laying" -0.63978102073413
8 "Laying" -0.607971599340832
8 "Laying" -0.762820240449202
8 "Laying" -0.0309824871713436
8 "Laying" -0.0747194855994359
8 "Laying" 0.088357304227173
8 "Laying" -0.721192598029789
8 "Laying" -0.682653506899942
8 "Laying" -0.653665674372188
8 "Laying" -0.0967092754729682
8 "Laying" -0.0423181079782632
8 "Laying" -0.0548303497968374
8 "Laying" -0.731348533131935
8 "Laying" -0.786062320321895
8 "Laying" -0.739932395222129
8 "Laying" -0.54822165976717
8 "Laying" -0.591225327146546
8 "Laying" -0.54822165976717
8 "Laying" -0.591225327146546
8 "Laying" -0.649417950650692
8 "Laying" -0.627762945785391
8 "Laying" -0.60524856977632
8 "Laying" -0.662533062898382
8 "Laying" -0.762137610987416
8 "Laying" -0.77799317279698
8 "Laying" -0.622761658493734
8 "Laying" -0.53749328145871
8 "Laying" -0.665033506271952
8 "Laying" -0.603356276555826
8 "Laying" -0.528420009576204
8 "Laying" -0.617874813333395
8 "Laying" -0.656713524546605
8 "Laying" -0.628961179980356
8 "Laying" -0.743608246170053
8 "Laying" -0.654979816705833
8 "Laying" -0.612243590244114
8 "Laying" -0.780928428167213
8 "Laying" -0.672094306818974
8 "Laying" -0.70621663959074
8 "Laying" -0.644192752866115
8 "Laying" -0.738594816501343
8 "Laying" -0.674226934551517
8 "Laying" -0.690446312501126
8 "Laying" -0.585962696268539
8 "Laying" -0.659531216655476
8 "Laying" -0.620789916331592
8 "Laying" -0.640076803144351
8 "Laying" -0.697411069729937
8 "Laying" -0.699976372277643
8 "Laying" -0.779767633083527
8 "Laying" -0.792190209274884
8 "Sitting" 0.274347260646063
8 "Sitting" -0.0177434918458972
8 "Sitting" -0.108925032737064
8 "Sitting" -0.607783818968688
8 "Sitting" -0.510191378479501
8 "Sitting" -0.61306429934125
8 "Sitting" 0.669226222373046
8 "Sitting" 0.00403879092060517
8 "Sitting" 0.0921508600211059
8 "Sitting" -0.965207115039421
8 "Sitting" -0.95440802665318
8 "Sitting" -0.938900969424022
8 "Sitting" 0.0789381220355816
8 "Sitting" 0.0079481069090025
8 "Sitting" -0.00467469823628666
8 "Sitting" -0.63978102073413
8 "Sitting" -0.607971599340832
8 "Sitting" -0.762820240449202
8 "Sitting" -0.0309824871713436
8 "Sitting" -0.0747194855994359
8 "Sitting" 0.088357304227173
8 "Sitting" -0.721192598029789
8 "Sitting" -0.682653506899942
8 "Sitting" -0.653665674372188
8 "Sitting" -0.0967092754729682
8 "Sitting" -0.0423181079782632
8 "Sitting" -0.0548303497968374
8 "Sitting" -0.731348533131935
8 "Sitting" -0.786062320321895
8 "Sitting" -0.739932395222129
